,SUID,university,univid,response
10548,1475.0,Jodi Bright University,5c9e8aa234cda4f3677e7365,Practical relevance / professionalization
10549,1475.0,Benjamin Hatfield University,5c9e38d734cda4f3677e1795,Practical relevance / professionalization
10550,1475.0,Ruben Whitney University,5c9e616734cda4f3677e4ce7,Practical relevance / professionalization
10551,1475.0,Andrea Burke University,5c9e7d3134cda4f3677e6ac9,Soft skills and digital literacy
10552,1475.0,Brandon Lewis University,5c9e3a5934cda4f3677e1a09,Internationality
10553,1475.0,Mindy Garcia University,5c9e49df34cda4f3677e3365,Internationality
10554,1475.0,Cristina Barber University,5c9e4dae34cda4f3677e3997,Specialization
10555,1475.0,Sean Hill University,5c9e8f7734cda4f3677e795b,Practical relevance / professionalization
10556,1476.0,Gabrielle Castillo University,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
10557,1476.0,Paige Rivas University,5e8c6df1dc39552aa1e7bdf3,Internationality
10558,1476.0,Michelle Stevens University,5c9e6c1634cda4f3677e5dcf,Internationality
10559,1476.0,Shawn Bell University,5c9e4dfa34cda4f3677e3a13,Specialization
10560,1476.0,Shannon Fischer University,5c9e49f334cda4f3677e3385,Soft skills and digital literacy
10561,1476.0,William Erickson University,5e8c6ef9dc39552aa1e7bdfc,Specialization
10562,1476.0,Dawn Flores University,5c9e64f934cda4f3677e521d,Soft skills and digital literacy
10563,1476.0,Maurice Wilson University,5c9e4b4134cda4f3677e35a9,Soft skills and digital literacy
10564,1476.0,Jessica Conley University,5c9e471734cda4f3677e2ed7,Soft skills and digital literacy
10565,1477.0,Joseph Garcia University,5c9e4dfb34cda4f3677e3a15,Practical relevance / professionalization
10566,1477.0,Maria Brown University,5c9e5d6334cda4f3677e464d,Internationality
10567,1477.0,Thomas Taylor University,5c9e5b5e34cda4f3677e42fb,Soft skills and digital literacy
10568,1477.0,Carly Patterson DVM University,5c9e677634cda4f3677e5643,Internationality
10569,1477.0,Philip Carter University,5c9e64f934cda4f3677e521d,Internationality
10570,1477.0,Jordan Russell University,5c9e718634cda4f3677e6369,Internationality
10571,1477.0,Mason Sanchez University,5c9e519334cda4f3677e3ffd,Specialization
10572,1477.0,Bryan Rodriguez University,5c9e5dbd34cda4f3677e46e7,Internationality
10573,1477.0,Stephanie Walker University,5c9e3ad634cda4f3677e1ad7,Specialization
10574,1478.0,Roy Hall University,5c9e7ea034cda4f3677e6d1b,Internationality
10575,1478.0,Natasha West University,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
10576,1478.0,Glenn Mendez University,5c9e43b534cda4f3677e2951,Practical relevance / professionalization
10577,1478.0,Austin Hughes University,5c9e3aec34cda4f3677e1af9,Practical relevance / professionalization
10578,1478.0,Joshua Crawford University,5c9e4c6234cda4f3677e378d,Specialization
10579,1478.0,Sandra Simon University,5c9e5c9634cda4f3677e44fb,Specialization
10580,1478.0,Robert Alvarado University,5c9e4dae34cda4f3677e3997,Specialization
10581,1478.0,Tamara Brady University,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
10582,1478.0,Jasmine Osborne University,5c9e637034cda4f3677e5035,Soft skills and digital literacy
10583,1478.0,Jeffrey Compton University,5c9e636b34cda4f3677e502d,Soft skills and digital literacy
10584,1480.0,John Townsend University,5c9e4dfb34cda4f3677e3a15,Internationality
10585,1480.0,Melissa Good University,5c9e3bc934cda4f3677e1c63,Internationality
10586,1480.0,Teresa Rivera University,5e8c6df1dc39552aa1e7bdf3,Soft skills and digital literacy
10587,1480.0,Danielle Wolfe University,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
10588,1480.0,Timothy Johnson University,5e84b7141ead1a77be3bd39c,Internationality
10589,1480.0,Jerry Quinn University,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
10590,1480.0,Deborah Zamora University,5c9e38ed34cda4f3677e17bb,Practical relevance / professionalization
10591,1480.0,Katherine Taylor University,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
10592,1480.0,Brianna Butler University,5e8c6ef9dc39552aa1e7bdfc,Specialization
10593,1480.0,John Roach University,5e8c879823d6684db014ea30,Practical relevance / professionalization
10594,1480.0,Terry Thomas University,5c9e496834cda4f3677e32a1,Specialization
10595,1480.0,Theresa Powell University,5e8c8b0f23d6684db014ea37,Soft skills and digital literacy
10596,1480.0,Hannah Whitehead University,5c9e40b034cda4f3677e245d,Specialization
10597,1480.0,Michael Stewart University,5c9e471734cda4f3677e2ed7,Internationality
10598,1481.0,Brian Hicks University,5c9e7ea634cda4f3677e6d25,Soft skills and digital literacy
10599,1481.0,Chelsea Clark University,5c9e471734cda4f3677e2ed7,Practical relevance / professionalization
10600,1481.0,William Sweeney University,5c9e3c6a34cda4f3677e1d67,Internationality
10601,1481.0,Debra Stephens University,5c9e5b1034cda4f3677e427b,Practical relevance / professionalization
10602,1481.0,Melissa Smith University,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
10603,1481.0,Sara Carroll University,5c9e886934cda4f3677e6fbf,Specialization
10604,1481.0,Julie Roberts University,5c9e41f334cda4f3677e2669,Specialization
10605,1481.0,Frances Knox University,5c9e636734cda4f3677e5027,Soft skills and digital literacy
10606,1481.0,Heather Gamble University,5c9e7d7a34cda4f3677e6b41,Practical relevance / professionalization
10607,1481.0,Christopher Young University,5c9e371334cda4f3677e14a9,Academic excellence
10608,1482.0,Anna Hernandez University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
10609,1482.0,Jamie Mathis University,5c9e3bc934cda4f3677e1c63,Internationality
10610,1482.0,Alexander Page University,5c9e677634cda4f3677e5643,Internationality
10611,1482.0,Sandra Salinas University,5c9e41e234cda4f3677e264d,Internationality
10612,1482.0,Evelyn Herrera University,5e84b7141ead1a77be3bd39c,Internationality
10613,1482.0,Grace Wise University,5c9e373c34cda4f3677e14ef,Internationality
10614,1482.0,Jeremy Brock University,5c9e4dfa34cda4f3677e3a13,Internationality
10615,1482.0,Jennifer Rodgers University,5c9e4c2834cda4f3677e372d,Internationality
10616,1482.0,Gabriel Parker University,5e8c6ef9dc39552aa1e7bdfc,Internationality
10617,1482.0,Heidi Blake University,5c9e3fc234cda4f3677e22e5,Internationality
10618,1483.0,Jennifer Nguyen University,5c9e4dfb34cda4f3677e3a15,Internationality
10619,1483.0,Jared Lopez University,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
10620,1483.0,Sandra Ramsey University,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
10621,1483.0,Tonya Williams University,5e84b7141ead1a77be3bd39c,Academic excellence
10622,1483.0,Adam Osborne University,5c9e5c6c34cda4f3677e44b7,Soft skills and digital literacy
10623,1483.0,Robert Johnson University,5c9e38ed34cda4f3677e17bb,Practical relevance / professionalization
10624,1483.0,Lisa Russell University,5c9e4e9534cda4f3677e3b17,Internationality
10625,1483.0,Mrs. Elizabeth Woods University,5c9e64f934cda4f3677e521d,Soft skills and digital literacy
10626,1483.0,Susan Reyes University,5c9e35b234cda4f3677e126b,Practical relevance / professionalization
10627,1483.0,Mark Moreno University,5c9e355634cda4f3677e11d7,Practical relevance / professionalization
10628,1483.0,Diana Whitaker University,5c9e34f634cda4f3677e113b,Soft skills and digital literacy
10629,1487.0,Michael Taylor University,5c9e34ae34cda4f3677e10c7,Internationality
10630,1487.0,Michael Page University,5c9e498834cda4f3677e32d7,Internationality
10631,1487.0,Jared Carlson University,5c9e895334cda4f3677e7141,Internationality
10632,1487.0,Johnny Roberts University,5e84b4001ead1a77be3bd395,Internationality
10633,1487.0,Nancy Duran University,5c9e4c3134cda4f3677e373b,Internationality
10634,1487.0,Laura Banks University,5c9e5dbd34cda4f3677e46e7,Specialization
10635,1487.0,Tyrone Murphy University,5c9e636734cda4f3677e5027,Internationality
10636,1487.0,Valerie Hanson University,5c9e61c234cda4f3677e4d7b,Specialization
10637,1487.0,Jennifer Santiago University,5c9e613434cda4f3677e4c91,Specialization
10638,1487.0,Sheila Frazier University,5c9e88b034cda4f3677e7031,Specialization
10639,1487.0,Angela Williams University,5e84a9f41ead1a77be3bd385,Specialization
10640,1487.0,Stephanie Nelson University,5e84a9f41ead1a77be3bd385,Specialization
10641,1489.0,Terry Turner University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
10642,1489.0,Scott Pollard University,5c9e3bc934cda4f3677e1c63,Internationality
10643,1489.0,Joseph Lewis University,5c9e677634cda4f3677e5643,Specialization
10644,1489.0,Bruce Reed University,5c9e41e234cda4f3677e264d,Practical relevance / professionalization
10645,1489.0,Mrs. Tracy Moody University,5e84b7141ead1a77be3bd39c,Academic excellence
10646,1489.0,Kim Myers University,5c9e373c34cda4f3677e14ef,Soft skills and digital literacy
10647,1489.0,Beth Rogers University,5c9e4dfa34cda4f3677e3a13,Internationality
10648,1489.0,Robert Ellis University,5c9e4c2834cda4f3677e372d,Specialization
10649,1489.0,Christy Mcdaniel University,5e8c6ef9dc39552aa1e7bdfc,Practical relevance / professionalization
10650,1489.0,Bruce Lopez University,5c9e3fc234cda4f3677e22e5,Academic excellence
10651,1490.0,Sarah Nguyen University,5c9e5dbd34cda4f3677e46e7,Specialization
10652,1490.0,Elizabeth Cummings University,5c9e63ee34cda4f3677e5101,Specialization
10653,1490.0,Tiffany Spencer University,5c9e638234cda4f3677e5051,Specialization
10654,1490.0,Jennifer Palmer University,5c9e636734cda4f3677e5027,Specialization
10655,1490.0,Elizabeth Diaz University,5c9e61c234cda4f3677e4d7b,Specialization
10656,1490.0,Victoria Griffin University,5c9e3aec34cda4f3677e1af9,Specialization
10657,1490.0,Laura Lambert University,5c9e3a5934cda4f3677e1a09,Specialization
10658,1490.0,Sarah Maxwell University,5e84a9f41ead1a77be3bd385,Specialization
10659,1490.0,Jeffrey Burnett University,5e84a9f41ead1a77be3bd385,Specialization
10660,1490.0,Phillip Pope University,5c9e4c6234cda4f3677e378d,Specialization
10661,1490.0,Renee Moore University,5c9e5c9634cda4f3677e44fb,Specialization
10662,1491.0,Scott Juarez University,5c9e5c6c34cda4f3677e44b7,Soft skills and digital literacy
10663,1491.0,Brian Meadows University,5c9e63c734cda4f3677e50c3,Specialization
10664,1491.0,Robert Williams University,5c9e371c34cda4f3677e14b9,Practical relevance / professionalization
10665,1491.0,Krista Miller University,5c9e34f634cda4f3677e113b,Soft skills and digital literacy
10666,1491.0,Timothy Kim University,5c9e7ea034cda4f3677e6d1b,Academic excellence
10667,1491.0,Judith Harrell University,5c9e7ea634cda4f3677e6d25,Soft skills and digital literacy
10668,1491.0,Valerie Mack MD University,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
10669,1491.0,Jennifer Meyers University,5c9e355234cda4f3677e11d1,Academic excellence
10670,1491.0,Michael Fisher University,5c9e519334cda4f3677e3ffd,Practical relevance / professionalization
10671,1491.0,Alexander Acevedo University,5c9e518a34cda4f3677e3fed,Internationality
10672,1492.0,Sharon Hall University,5e84b7141ead1a77be3bd39c,Soft skills and digital literacy
10673,1492.0,Seth Alvarez University,5c9e5c6c34cda4f3677e44b7,Soft skills and digital literacy
10674,1492.0,Rick Long University,5c9e60b534cda4f3677e4bbf,Specialization
10675,1492.0,Edward Baker University,5c9e67b134cda4f3677e56a3,Specialization
10676,1492.0,Arthur Gray University,5c9e5bc734cda4f3677e43a7,Practical relevance / professionalization
10677,1492.0,Dawn Everett University,5c9e7e5434cda4f3677e6ca3,Academic excellence
10678,1492.0,Erin Sanchez University,5c9e355834cda4f3677e11d9,Soft skills and digital literacy
10679,1492.0,Christine Woods University,5c9e7ea034cda4f3677e6d1b,Internationality
10680,1492.0,Mason Morgan University,5c9e67ca34cda4f3677e56cd,Specialization
10681,1492.0,Bridget Sparks University,5c9e7dd034cda4f3677e6bcd,Academic excellence
10682,1492.0,Jessica Hess University,5c9e3dfd34cda4f3677e1fff,Practical relevance / professionalization
10683,1493.0,Anthony Harrison University,5c9e70bd34cda4f3677e621f,Specialization
10684,1493.0,Andrew Thomas University,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
10685,1493.0,Margaret King University,5c9e519734cda4f3677e4003,Internationality
10686,1493.0,Karen Soto University,5c9e3e0234cda4f3677e2009,Soft skills and digital literacy
10687,1493.0,Pamela Bradley University,5c9e473634cda4f3677e2f0b,Soft skills and digital literacy
10688,1493.0,Samantha Turner University,5c9e7db234cda4f3677e6b9b,Internationality
10689,1493.0,Rachel Allen University,5c9e37ba34cda4f3677e15bf,Practical relevance / professionalization
10690,1493.0,Jackie Banks University,5c9e361e34cda4f3677e131d,Internationality
10691,1493.0,Bryan Braun University,5c9e4c6234cda4f3677e378d,Practical relevance / professionalization
10692,1493.0,Travis Jackson University,5c9e4b8a34cda4f3677e3629,Specialization
10693,1493.0,Joseph Collins University,5c9e49df34cda4f3677e3365,Soft skills and digital literacy
10694,1494.0,Kenneth Chan University,5c9e471734cda4f3677e2ed7,Specialization
10695,1494.0,Matthew Brooks University,5c9e470b34cda4f3677e2ec5,Specialization
10696,1494.0,Monica White University,5c9e470a34cda4f3677e2ec3,Specialization
10697,1494.0,Andrew Collins University,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
10698,1494.0,Christine Diaz University,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
10699,1494.0,Jessica Brown University,5c9e4b4734cda4f3677e35b5,Practical relevance / professionalization
10700,1494.0,Gloria Cherry University,5c9e677134cda4f3677e5639,Specialization
10701,1494.0,Justin Nicholson University,5c9e39fd34cda4f3677e1971,Practical relevance / professionalization
10702,1494.0,Brittney Davis University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
10703,1494.0,Erik Russell University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
10704,1494.0,Courtney Gray University,5c9e37ba34cda4f3677e15bf,Practical relevance / professionalization
10705,1494.0,Jake Bates University,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
10706,1494.0,William Nguyen University,5c9e637534cda4f3677e503d,Practical relevance / professionalization
10707,1494.0,Kaitlyn Arnold University,5c9e8f7734cda4f3677e795b,Practical relevance / professionalization
10708,1495.0,Tyler Russell University,5c9e473634cda4f3677e2f0b,Internationality
10709,1495.0,Aaron Levy University,5c9e639034cda4f3677e5069,Specialization
10710,1495.0,Michelle Farrell University,5c9e636734cda4f3677e5027,Academic excellence
10711,1495.0,Mrs. Christine Moore University,5c9e7d7a34cda4f3677e6b41,Practical relevance / professionalization
10712,1495.0,Melanie Hall University,5c9e61c234cda4f3677e4d7b,Academic excellence
10713,1495.0,Sarah Elliott University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
10714,1495.0,Aaron Lowe University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
10715,1495.0,Brian Cox University,5c9e361e34cda4f3677e131d,Internationality
10716,1495.0,Vicki Johnson University,5c9e49df34cda4f3677e3365,Academic excellence
10717,1495.0,Dr. Laura Cox University,5c9e884834cda4f3677e6f8b,Academic excellence
10718,1495.0,Benjamin Nelson University,5c9e8f7734cda4f3677e795b,Academic excellence
10719,1496.0,Taylor Lyons University,5c9e3bc934cda4f3677e1c63,Practical relevance / professionalization
10720,1496.0,Lindsey Gomez University,5c9e7d6634cda4f3677e6b23,Specialization
10721,1496.0,James Harper University,5c9e7d4d34cda4f3677e6af9,Academic excellence
10722,1496.0,Melanie Mcconnell University,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
10723,1496.0,Rhonda Spencer University,5c9e8aa234cda4f3677e7365,Internationality
10724,1496.0,Kevin Stewart University,5c9e7dd034cda4f3677e6bcb,Academic excellence
10725,1496.0,Brandon Bowen University,5c9e5a7e34cda4f3677e418b,Practical relevance / professionalization
10726,1496.0,Eric Jenkins University,5c9e4f5034cda4f3677e3c4f,Internationality
10727,1496.0,Theresa Beck University,5c9e7d3134cda4f3677e6ac9,Specialization
10728,1497.0,George Bryant University,5c9e7a6834cda4f3677e662b,Internationality
10729,1497.0,Gavin Moore University,5c9e636634cda4f3677e5025,Internationality
10730,1497.0,Deborah Vincent University,5c9e677634cda4f3677e5643,Internationality
10731,1497.0,Pamela Brown University,5c9e645734cda4f3677e51ab,Internationality
10732,1497.0,William Chung DDS University,5c9e7d8334cda4f3677e6b4f,Internationality
10733,1497.0,David Miller University,5c9e88f634cda4f3677e70a3,Internationality
10734,1497.0,Allison Williams University,5c9e498834cda4f3677e32d7,Practical relevance / professionalization
10735,1497.0,Felicia Davis University,5c9e7ea034cda4f3677e6d1b,Practical relevance / professionalization
10736,1497.0,Marc Powers University,5c9e3aec34cda4f3677e1af9,Academic excellence
10737,1497.0,Eric Strickland University,5c9e3a5934cda4f3677e1a09,Academic excellence
10738,1497.0,Daniel Roberts University,5c9e49df34cda4f3677e3365,Academic excellence
10739,1497.0,Cassandra Young University,5c9e5c9634cda4f3677e44fb,Academic excellence
10740,1497.0,Johnny Grant University,5c9e882334cda4f3677e6f4b,Soft skills and digital literacy
10741,1497.0,Vanessa Davis University,5c9e637534cda4f3677e503d,Academic excellence
10742,1497.0,Joshua White University,5c9e8f7734cda4f3677e795b,Academic excellence
10743,1498.0,Lori Kim University,5e84b7f41ead1a77be3bd3a0,Internationality
10744,1498.0,Valerie Bates University,5e84b6351ead1a77be3bd39a,Specialization
10745,1498.0,Jody Shaw University,5c9e895334cda4f3677e7141,Specialization
10746,1498.0,Jeffery Cooke University,5c9e34d534cda4f3677e1107,Soft skills and digital literacy
10747,1498.0,Andrea Anderson University,5c9e636734cda4f3677e5027,Academic excellence
10748,1498.0,Christina Carr University,5c9e61c234cda4f3677e4d7b,Academic excellence
10749,1498.0,Robert Perez University,5c9e37ba34cda4f3677e15bf,Academic excellence
10750,1498.0,Michael Barnes University,5c9e4b8a34cda4f3677e3629,Specialization
10751,1498.0,Melvin Phillips University,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
10752,1498.0,Sarah Chambers University,5c9e8f7734cda4f3677e795b,Practical relevance / professionalization
10753,1499.0,John Tran University,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
10754,1499.0,Erika David University,5e8c6df1dc39552aa1e7bdf3,Specialization
10755,1499.0,Kathleen Jenkins University,5c9e41e234cda4f3677e264d,Specialization
10756,1499.0,Yvonne Wilson University,5e8c6ef9dc39552aa1e7bdfc,Internationality
10757,1499.0,Dr. James Rivera University,5e84b8a01ead1a77be3bd3a8,Specialization
10758,1499.0,Mary Dominguez University,5c9e471734cda4f3677e2ed7,Academic excellence
10759,1499.0,Johnny Castillo University,5c9e470b34cda4f3677e2ec5,Academic excellence
10760,1499.0,Craig Garcia University,5c9e470a34cda4f3677e2ec3,Academic excellence
10761,1499.0,Jake Brooks University,5c9e7cb934cda4f3677e69ff,Academic excellence
10762,1499.0,Bailey Frye University,5c9e640d34cda4f3677e5131,Specialization
10763,1499.0,Michelle Anderson University,5c9e7e9e34cda4f3677e6d17,Academic excellence
10764,1499.0,Robert Rodriguez University,5c9e645534cda4f3677e51a7,Academic excellence
10765,1499.0,Claudia Roberts University,5c9e3a0b34cda4f3677e1989,Specialization
10766,1499.0,Marissa Lawrence University,5c9e5cf434cda4f3677e4593,Specialization
10767,1499.0,Joshua Sanders University,5c9e7d6934cda4f3677e6b27,Specialization
10768,1499.0,Frederick Butler University,5c9e61c234cda4f3677e4d7b,Specialization
10769,1501.0,Jennifer Johnson University,5e84b8a01ead1a77be3bd3a8,Soft skills and digital literacy
10770,1501.0,Thomas Norris University,5c9e471734cda4f3677e2ed7,Practical relevance / professionalization
10771,1501.0,Tammy Norris University,5c9e470b34cda4f3677e2ec5,Soft skills and digital literacy
10772,1501.0,Jared Glover University,5c9e470a34cda4f3677e2ec3,Practical relevance / professionalization
10773,1501.0,Pedro Fuentes University,5c9e3ceb34cda4f3677e1e3d,Soft skills and digital literacy
10774,1501.0,Alexandra Alvarez University,5c9e3d8a34cda4f3677e1f43,Practical relevance / professionalization
10775,1501.0,Hannah Martin University,5c9e3aec34cda4f3677e1af9,Soft skills and digital literacy
10776,1501.0,Gina Nichols University,5c9e3a5934cda4f3677e1a09,Practical relevance / professionalization
10777,1501.0,Gloria Ryan University,5c9e4c6234cda4f3677e378d,Soft skills and digital literacy
10778,1501.0,Michael Garrett University,5c9e49df34cda4f3677e3365,Soft skills and digital literacy
10779,1502.0,Kathryn Cain University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
10780,1502.0,Paul Dawson University,5c9e7d6034cda4f3677e6b19,Soft skills and digital literacy
10781,1503.0,Tammy Nichols University,5c9e4dfb34cda4f3677e3a15,Internationality
10782,1503.0,Sharon Robertson University,5c9e7d6034cda4f3677e6b19,Internationality
10783,1503.0,Tracy Steele University,5c9e677634cda4f3677e5643,Internationality
10784,1503.0,Seth Chavez University,5c9e7d8334cda4f3677e6b4f,Internationality
10785,1503.0,David Lowery University,5c9e7dd034cda4f3677e6bcb,Internationality
10786,1503.0,Andrew Powell University,5c9e70cf34cda4f3677e623d,Internationality
10787,1503.0,Melissa Johnston University,5c9e3aee34cda4f3677e1afd,Practical relevance / professionalization
10788,1503.0,Robin Huffman University,5c9e3a5934cda4f3677e1a09,Practical relevance / professionalization
10789,1503.0,Lori Anderson University,5c9e4c6234cda4f3677e378d,Internationality
10790,1503.0,Jennifer Phelps University,5c9e49df34cda4f3677e3365,Internationality
10791,1504.0,Stacie Guerrero University,5c9e3bc934cda4f3677e1c63,Internationality
10792,1504.0,Victoria Peck University,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
10793,1504.0,James Jenkins University,5c9e7d4d34cda4f3677e6af9,Internationality
10794,1504.0,Casey Ellison University,5c9e471734cda4f3677e2ed7,Specialization
10795,1504.0,Katie Walker University,5c9e470b34cda4f3677e2ec5,Practical relevance / professionalization
10796,1504.0,Sandra Clarke University,5c9e410534cda4f3677e24e9,Specialization
10797,1504.0,Julia Thompson University,5c9e639034cda4f3677e5069,Practical relevance / professionalization
10798,1504.0,Matthew Miranda University,5c9e361134cda4f3677e1309,Academic excellence
10799,1504.0,Theresa Doyle University,5c9e3aee34cda4f3677e1afd,Specialization
10800,1504.0,Connie Hobbs University,5c9e3ab234cda4f3677e1a9b,Practical relevance / professionalization
10801,1504.0,Brenda Gonzalez University,5c9e39fd34cda4f3677e1971,Practical relevance / professionalization
10802,1504.0,Kimberly Davenport University,5c9e50f934cda4f3677e3f03,Academic excellence
10803,1504.0,Craig Cole University,5c9e635334cda4f3677e5005,Practical relevance / professionalization
10804,1505.0,Phyllis Rosales University,5c9e61c534cda4f3677e4d7f,Practical relevance / professionalization
10805,1505.0,Laura Alvarado University,5c9e616934cda4f3677e4ceb,Practical relevance / professionalization
10806,1505.0,Jason Schwartz University,5c9e5b2734cda4f3677e42a1,Specialization
10807,1505.0,Karen Clayton University,5c9e411734cda4f3677e2507,Internationality
10808,1505.0,Cathy Church University,5c9e5a3234cda4f3677e4111,Internationality
10809,1505.0,Suzanne Zuniga University,5c9e645234cda4f3677e51a3,Specialization
10810,1505.0,Robert Clark University,5c9e8c2b34cda4f3677e73fd,Soft skills and digital literacy
10811,1505.0,Jeremy Lee University,5c9e7a9134cda4f3677e666d,Academic excellence
10812,1505.0,Scott Williams University,5c9e404f34cda4f3677e23c3,Internationality
10813,1505.0,Christina Perry University,5c9e34d534cda4f3677e1107,Practical relevance / professionalization
10814,1505.0,Kathy Gibson University,5c9e519334cda4f3677e3ffd,Academic excellence
10815,1505.0,Tiffany Thompson University,5c9e8d5d34cda4f3677e75f1,Soft skills and digital literacy
10816,1505.0,Amanda Duncan University,5c9e3fa734cda4f3677e22b9,Specialization
10817,1505.0,Aaron Boyd University,5c9e7db234cda4f3677e6b9b,Internationality
10818,1505.0,James Fisher University,5c9e3aee34cda4f3677e1afd,Specialization
10819,1506.0,Brittany Bass University,5c9e70bd34cda4f3677e621f,Soft skills and digital literacy
10820,1506.0,Melanie Mitchell University,5c9e7d4d34cda4f3677e6af9,Soft skills and digital literacy
10821,1506.0,David Harris University,5c9e4dfa34cda4f3677e3a13,Specialization
10822,1506.0,Amy Perry University,5c9e4e9534cda4f3677e3b17,Academic excellence
10823,1506.0,Michele Jackson University,5c9e88f634cda4f3677e70a3,Specialization
10824,1506.0,Julia Hernandez University,5c9e7dd034cda4f3677e6bcb,Internationality
10825,1506.0,Kelly Hill University,5c9e718634cda4f3677e6369,Specialization
10826,1506.0,Debbie Sellers University,5c9e5a3234cda4f3677e4111,Practical relevance / professionalization
10827,1506.0,Mitchell Moore University,5c9e404f34cda4f3677e23c3,Practical relevance / professionalization
10828,1506.0,Jessica Pace University,5c9e5d8e34cda4f3677e4699,Soft skills and digital literacy
10829,1506.0,Erica Byrd University,5c9e3a0b34cda4f3677e1989,Specialization
10830,1506.0,Linda Schneider University,5c9e5dbd34cda4f3677e46e7,Academic excellence
10831,1506.0,Heather Black University,5c9e49df34cda4f3677e3365,Specialization
10832,1506.0,Scott Parker University,5c9e5bfe34cda4f3677e4403,Internationality
10833,1506.0,Jessica Perkins University,5c9e7da234cda4f3677e6b81,Internationality
10834,1507.0,Krista Smith University,5c9e636634cda4f3677e5025,Specialization
10835,1507.0,Amanda Dixon University,5c9e7d4d34cda4f3677e6af9,Practical relevance / professionalization
10836,1507.0,Stephen Anderson University,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
10837,1507.0,David Bates University,5c9e5a4734cda4f3677e4135,Internationality
10838,1507.0,Amy Pena University,5c9e88f634cda4f3677e70a3,Specialization
10839,1507.0,Lauren Mcneil University,5c9e515e34cda4f3677e3fa7,Soft skills and digital literacy
10840,1507.0,Katherine Madden University,5c9e636734cda4f3677e5027,Internationality
10841,1507.0,Pamela Lowe University,5c9e61c234cda4f3677e4d7b,Practical relevance / professionalization
10842,1507.0,Janet Watson University,5c9e49df34cda4f3677e3365,Internationality
10843,1507.0,James Rogers University,5c9e5c9634cda4f3677e44fb,Practical relevance / professionalization
10844,1508.0,Ashley Parks University,5c9e7a6834cda4f3677e662b,Specialization
10845,1508.0,Justin Figueroa University,5c9e7d4d34cda4f3677e6af9,Specialization
10846,1508.0,Regina Valdez University,5c9e677634cda4f3677e5643,Soft skills and digital literacy
10847,1508.0,Michael Jackson University,5c9e645934cda4f3677e51ad,Internationality
10848,1508.0,Gregory Villarreal University,5c9e6be834cda4f3677e5d83,Soft skills and digital literacy
10849,1508.0,Adam King University,5c9e5c6f34cda4f3677e44bd,Academic excellence
10850,1508.0,Dylan Santiago University,5c9e38ed34cda4f3677e17bb,Practical relevance / professionalization
10851,1508.0,Donna Pearson University,5c9e4c2834cda4f3677e372d,Specialization
10852,1508.0,Miss Lori Marshall University,5e8c6ef9dc39552aa1e7bdfc,Soft skills and digital literacy
10853,1508.0,Michael Cannon University,5c9e3fbf34cda4f3677e22e1,Specialization
10854,1508.0,Michael Sutton University,5c9e3fc034cda4f3677e22e3,Internationality
10855,1508.0,Brian Burgess University,5c9e895334cda4f3677e7141,Practical relevance / professionalization
10856,1508.0,Monica Atkinson University,5c9e410534cda4f3677e24e9,Practical relevance / professionalization
10857,1508.0,Sharon Miller University,5c9e636734cda4f3677e5027,Internationality
10858,1508.0,Jason Foster University,5c9e61c234cda4f3677e4d7b,Soft skills and digital literacy
10859,1509.0,Joel Collins University,5c9e7a6834cda4f3677e662b,Practical relevance / professionalization
10860,1509.0,Margaret Smith University,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
10861,1509.0,Scott Garcia University,5c9e677634cda4f3677e5643,Soft skills and digital literacy
10862,1509.0,Lindsay Wood University,5c9e645734cda4f3677e51ab,Specialization
10863,1509.0,Joshua Brown University,5c9e6be834cda4f3677e5d83,Practical relevance / professionalization
10864,1509.0,Barry Carpenter University,5c9e7eb934cda4f3677e6d45,Specialization
10865,1509.0,Shelly Smith University,5c9e7e5734cda4f3677e6ca9,Specialization
